inputfile,,,,,,,,,,,min,lower,avg,median,upper,max
ant-1.7.csv pf,0.18396226415094338,0.19811320754716982,0.1792452830188679,0.20754716981132076,0.20754716981132076,0.19339622641509435,0.19811320754716982,0.18396226415094338,0.18396226415094338,0.18867924528301888,0.1792452830188679,0.18396226415094338,0.19245283018867923,0.19103773584905662,0.19811320754716982,0.20754716981132076,0.009620791535080735
ant-1.7.csv pf,0.14485981308411214,0.1588785046728972,0.16355140186915887,0.14018691588785046,0.13551401869158877,0.14018691588785046,0.13551401869158877,0.19626168224299065,0.1542056074766355,0.1542056074766355,0.13551401869158877,0.14018691588785046,0.15233644859813084,0.14953271028037382,0.15654205607476634,0.19626168224299065,0.01738418246517596
ant-1.7.csv pf,0.2096069868995633,0.1703056768558952,0.18777292576419213,0.20087336244541484,0.18777292576419213,0.21397379912663755,0.18340611353711792,0.1965065502183406,0.18340611353711792,0.20087336244541484,0.1703056768558952,0.185589519650655,0.19344978165938864,0.19213973799126638,0.20087336244541484,0.21397379912663755,0.01266375545851528
ant-1.7.csv pf,0.2100456621004566,0.2328767123287671,0.2374429223744292,0.2648401826484018,0.2191780821917808,0.2100456621004566,0.2100456621004566,0.2237442922374429,0.2465753424657534,0.2557077625570776,0.2100456621004566,0.2146118721461187,0.23105022831050226,0.228310502283105,0.2420091324200913,0.2648401826484018,0.018849102685434056
ant-1.7.csv pf,0.25757575757575757,0.22727272727272727,0.22727272727272727,0.23232323232323232,0.23232323232323232,0.23232323232323232,0.2222222222222222,0.21717171717171718,0.21717171717171718,0.22727272727272727,0.21717171717171718,0.22474747474747475,0.22929292929292927,0.22727272727272727,0.23232323232323232,0.25757575757575757,0.010879120822493945
ant-1.7.csv pf,0.14691943127962084,0.2037914691943128,0.16587677725118483,0.15639810426540285,0.11848341232227488,0.15165876777251186,0.15639810426540285,0.16587677725118483,0.15639810426540285,0.20853080568720378,0.11848341232227488,0.15402843601895735,0.16303317535545023,0.15639810426540285,0.16587677725118483,0.20853080568720378,0.025006456792934437
ant-1.7.csv pf,0.14903846153846154,0.17307692307692307,0.14903846153846154,0.15865384615384615,0.14903846153846154,0.15384615384615385,0.14423076923076922,0.15865384615384615,0.16346153846153846,0.16826923076923078,0.14423076923076922,0.14903846153846154,0.15673076923076926,0.15625,0.1610576923076923,0.17307692307692307,0.008916940861053563
ant-1.7.csv pf,0.16822429906542055,0.2336448598130841,0.2336448598130841,0.1822429906542056,0.19626168224299065,0.21495327102803738,0.1588785046728972,0.205607476635514,0.1822429906542056,0.21962616822429906,0.1588785046728972,0.1822429906542056,0.19953271028037384,0.20093457943925233,0.21728971962616822,0.2336448598130841,0.02499454041180623
ant-1.7.csv pf,0.20574162679425836,0.20574162679425836,0.21052631578947367,0.22488038277511962,0.20574162679425836,0.19617224880382775,0.23923444976076555,0.2535885167464115,0.22009569377990432,0.21052631578947367,0.19617224880382775,0.20574162679425836,0.21722488038277513,0.21052631578947367,0.22248803827751196,0.2535885167464115,0.016739574817737708
ant-1.7.csv pf,0.23316062176165803,0.23316062176165803,0.23834196891191708,0.21243523316062177,0.22279792746113988,0.19689119170984457,0.2538860103626943,0.20725388601036268,0.24352331606217617,0.21761658031088082,0.19689119170984457,0.21502590673575128,0.22590673575129533,0.22797927461139894,0.23575129533678757,0.2538860103626943,0.01674144499627307
camel-1.0.csv pf,0.21487603305785125,0.1652892561983471,0.2396694214876033,0.2231404958677686,0.2066115702479339,0.21487603305785125,0.2231404958677686,0.23140495867768596,0.21487603305785125,0.21487603305785125,0.1652892561983471,0.21487603305785125,0.21487603305785125,0.21487603305785125,0.2231404958677686,0.2396694214876033,0.018845874795027077
camel-1.0.csv pf,0.2727272727272727,0.2231404958677686,0.256198347107438,0.256198347107438,0.2644628099173554,0.2644628099173554,0.256198347107438,0.2396694214876033,0.256198347107438,0.2644628099173554,0.2231404958677686,0.256198347107438,0.25537190082644623,0.256198347107438,0.2644628099173554,0.2727272727272727,0.013554726832112991
camel-1.0.csv pf,0.2542372881355932,0.2457627118644068,0.2627118644067797,0.2711864406779661,0.2796610169491525,0.2627118644067797,0.2796610169491525,0.2796610169491525,0.2796610169491525,0.2457627118644068,0.2457627118644068,0.2584745762711864,0.26610169491525426,0.2669491525423729,0.2796610169491525,0.2796610169491525,0.013237711315096011
camel-1.0.csv pf,0.23148148148148148,0.21296296296296297,0.2037037037037037,0.24074074074074073,0.23148148148148148,0.2222222222222222,0.21296296296296297,0.25925925925925924,0.19444444444444445,0.21296296296296297,0.19444444444444445,0.21296296296296297,0.22222222222222224,0.2175925925925926,0.23148148148148148,0.25925925925925924,0.018049619157053633
camel-1.0.csv pf,0.30833333333333335,0.30833333333333335,0.30833333333333335,0.30833333333333335,0.30833333333333335,0.30833333333333335,0.30833333333333335,0.30833333333333335,0.30833333333333335,0.30833333333333335,0.30833333333333335,0.30833333333333335,0.3083333333333334,0.30833333333333335,0.30833333333333335,0.30833333333333335,5.551115123125783e-17
camel-1.0.csv pf,0.1893939393939394,0.1590909090909091,0.1893939393939394,0.1590909090909091,0.19696969696969696,0.15151515151515152,0.14393939393939395,0.1893939393939394,0.15151515151515152,0.15151515151515152,0.14393939393939395,0.15151515151515152,0.1681818181818182,0.1590909090909091,0.1893939393939394,0.19696969696969696,0.01940340678009954
camel-1.0.csv pf,0.13333333333333333,0.13333333333333333,0.125,0.1,0.14166666666666666,0.13333333333333333,0.11666666666666667,0.13333333333333333,0.16666666666666666,0.125,0.1,0.125,0.13083333333333333,0.13333333333333333,0.13333333333333333,0.16666666666666666,0.016266017746619277
camel-1.0.csv pf,0.1565217391304348,0.1826086956521739,0.1565217391304348,0.1565217391304348,0.17391304347826086,0.1565217391304348,0.1565217391304348,0.16521739130434782,0.1565217391304348,0.16521739130434782,0.1565217391304348,0.1565217391304348,0.1626086956521739,0.1565217391304348,0.16521739130434782,0.1826086956521739,0.00873902227923555
camel-1.0.csv pf,0.20168067226890757,0.24369747899159663,0.2184873949579832,0.23529411764705882,0.226890756302521,0.2184873949579832,0.2184873949579832,0.2605042016806723,0.24369747899159663,0.2857142857142857,0.20168067226890757,0.2184873949579832,0.2352941176470588,0.23109243697478993,0.24369747899159663,0.2857142857142857,0.02316646849090793
camel-1.0.csv pf,0.27049180327868855,0.2459016393442623,0.2786885245901639,0.23770491803278687,0.23770491803278687,0.23770491803278687,0.22950819672131148,0.22950819672131148,0.26229508196721313,0.22950819672131148,0.22950819672131148,0.23360655737704916,0.24590163934426226,0.23770491803278687,0.2540983606557377,0.2786885245901639,0.01719358767492052
camel-1.2.csv pf,0.3472222222222222,0.3125,0.4097222222222222,0.3125,0.3125,0.4166666666666667,0.3402777777777778,0.3263888888888889,0.3402777777777778,0.4583333333333333,0.3125,0.3194444444444444,0.3576388888888889,0.3402777777777778,0.3784722222222222,0.4583333333333333,0.04912918376617775
camel-1.2.csv pf,0.3310344827586207,0.33793103448275863,0.30344827586206896,0.33793103448275863,0.3793103448275862,0.27586206896551724,0.33793103448275863,0.25517241379310346,0.2620689655172414,0.2620689655172414,0.25517241379310346,0.2689655172413793,0.3082758620689655,0.3172413793103448,0.33793103448275863,0.3793103448275862,0.040455198278793
camel-1.2.csv pf,0.39215686274509803,0.47058823529411764,0.3660130718954248,0.4444444444444444,0.37254901960784315,0.3333333333333333,0.35294117647058826,0.3006535947712418,0.32679738562091504,0.37254901960784315,0.3006535947712418,0.3431372549019608,0.373202614379085,0.369281045751634,0.38235294117647056,0.47058823529411764,0.04938426457480676
camel-1.2.csv pf,0.37410071942446044,0.3669064748201439,0.4892086330935252,0.4244604316546763,0.4460431654676259,0.3597122302158273,0.4244604316546763,0.460431654676259,0.4316546762589928,0.4172661870503597,0.3597122302158273,0.39568345323741005,0.4194244604316547,0.4244604316546763,0.43884892086330934,0.4892086330935252,0.03980309696006635
camel-1.2.csv pf,0.26618705035971224,0.2302158273381295,0.30935251798561153,0.28776978417266186,0.26618705035971224,0.2949640287769784,0.2733812949640288,0.2517985611510791,0.302158273381295,0.2733812949640288,0.2302158273381295,0.26618705035971224,0.2755395683453238,0.2733812949640288,0.2913669064748201,0.30935251798561153,0.022761571251160254
camel-1.2.csv pf,0.2647058823529412,0.3014705882352941,0.2867647058823529,0.3014705882352941,0.27941176470588236,0.3161764705882353,0.3088235294117647,0.27941176470588236,0.25735294117647056,0.27941176470588236,0.25735294117647056,0.27941176470588236,0.2875,0.28308823529411764,0.3014705882352941,0.3161764705882353,0.018145533351842744
camel-1.2.csv pf,0.3263888888888889,0.3263888888888889,0.24305555555555555,0.3541666666666667,0.4236111111111111,0.2569444444444444,0.375,0.2569444444444444,0.25,0.24305555555555555,0.24305555555555555,0.2534722222222222,0.3055555555555555,0.29166666666666663,0.3402777777777778,0.4236111111111111,0.06133167268283228
camel-1.2.csv pf,0.40131578947368424,0.3881578947368421,0.4144736842105263,0.4144736842105263,0.40789473684210525,0.3815789473684211,0.40789473684210525,0.3815789473684211,0.3881578947368421,0.375,0.375,0.3848684210526316,0.3960526315789474,0.39473684210526316,0.40789473684210525,0.4144736842105263,0.01404878717372541
camel-1.2.csv pf,0.2846715328467153,0.22627737226277372,0.2773722627737226,0.36496350364963503,0.26277372262773724,0.27007299270072993,0.40875912408759124,0.22627737226277372,0.2773722627737226,0.25547445255474455,0.22627737226277372,0.2591240875912409,0.28540145985401455,0.2737226277372263,0.28102189781021897,0.40875912408759124,0.05505508021352723
camel-1.2.csv pf,0.28776978417266186,0.28776978417266186,0.2805755395683453,0.3237410071942446,0.33093525179856115,0.3381294964028777,0.33093525179856115,0.30935251798561153,0.30935251798561153,0.302158273381295,0.2805755395683453,0.2949640287769784,0.31007194244604314,0.30935251798561153,0.32733812949640284,0.3381294964028777,0.019424460431654682
camel-1.4.csv pf,0.140625,0.20703125,0.19140625,0.140625,0.1640625,0.1484375,0.3359375,0.21484375,0.1796875,0.16015625,0.140625,0.154296875,0.18828125,0.171875,0.19921875,0.3359375,0.055181916832532193
camel-1.4.csv pf,0.2480916030534351,0.21374045801526717,0.24045801526717558,0.1946564885496183,0.23282442748091603,0.21374045801526717,0.21374045801526717,0.2099236641221374,0.22137404580152673,0.22137404580152673,0.1946564885496183,0.21374045801526717,0.22099236641221376,0.21755725190839695,0.2270992366412214,0.2480916030534351,0.014924591447341342
camel-1.4.csv pf,0.2114695340501792,0.23297491039426524,0.23297491039426524,0.22939068100358423,0.2616487455197133,0.23297491039426524,0.24372759856630824,0.23655913978494625,0.21863799283154123,0.24372759856630824,0.2114695340501792,0.23118279569892475,0.23440860215053766,0.23297491039426524,0.24014336917562723,0.2616487455197133,0.013140001992704922
camel-1.4.csv pf,0.22262773722627738,0.22992700729927007,0.23722627737226276,0.22992700729927007,0.26277372262773724,0.22992700729927007,0.24452554744525548,0.19343065693430658,0.2518248175182482,0.22992700729927007,0.19343065693430658,0.22992700729927007,0.2332116788321168,0.22992700729927007,0.2408759124087591,0.26277372262773724,0.017613034324107525
camel-1.4.csv pf,0.26277372262773724,0.22627737226277372,0.2737226277372263,0.21897810218978103,0.24452554744525548,0.2591240875912409,0.2773722627737226,0.22627737226277372,0.22992700729927007,0.22992700729927007,0.21897810218978103,0.2281021897810219,0.2448905109489051,0.23722627737226276,0.2609489051094891,0.2773722627737226,0.020545208678886963
camel-1.4.csv pf,0.21011673151750973,0.2490272373540856,0.21011673151750973,0.20233463035019456,0.23346303501945526,0.19455252918287938,0.22568093385214008,0.20233463035019456,0.22178988326848248,0.2140077821011673,0.19455252918287938,0.20622568093385213,0.2163424124513619,0.21206225680933852,0.22373540856031127,0.2490272373540856,0.015583645443191272
camel-1.4.csv pf,0.1971326164874552,0.21505376344086022,0.2007168458781362,0.2222222222222222,0.18996415770609318,0.17921146953405018,0.18996415770609318,0.2078853046594982,0.2078853046594982,0.21505376344086022,0.17921146953405018,0.1935483870967742,0.20250896057347667,0.2043010752688172,0.2114695340501792,0.2222222222222222,0.012848350056584175
camel-1.4.csv pf,0.2126865671641791,0.19402985074626866,0.25,0.23507462686567165,0.23880597014925373,0.19029850746268656,0.23507462686567165,0.2462686567164179,0.208955223880597,0.22014925373134328,0.19029850746268656,0.21082089552238806,0.22313432835820896,0.22761194029850745,0.23694029850746268,0.25,0.020080035891154792
camel-1.4.csv pf,0.20522388059701493,0.19402985074626866,0.17537313432835822,0.19029850746268656,0.19776119402985073,0.19402985074626866,0.1828358208955224,0.1828358208955224,0.1828358208955224,0.17537313432835822,0.17537313432835822,0.1828358208955224,0.1880597014925373,0.18656716417910446,0.19402985074626866,0.20522388059701493,0.009320892534922982
camel-1.4.csv pf,0.25461254612546125,0.22878228782287824,0.24723247232472326,0.23616236162361623,0.24723247232472326,0.24723247232472326,0.22878228782287824,0.25092250922509224,0.23247232472324722,0.25461254612546125,0.22878228782287824,0.23431734317343172,0.24280442804428043,0.24723247232472326,0.24907749077490776,0.25461254612546125,0.009734985947064883
camel-1.6.csv pf,0.2899022801302932,0.2736156351791531,0.250814332247557,0.2736156351791531,0.3257328990228013,0.2736156351791531,0.3127035830618892,0.2996742671009772,0.30944625407166126,0.30944625407166126,0.250814332247557,0.2736156351791531,0.29185667752443,0.2947882736156352,0.30944625407166126,0.3257328990228013,0.02224543463057182
camel-1.6.csv pf,0.3013698630136986,0.3082191780821918,0.2842465753424658,0.3082191780821918,0.2842465753424658,0.2808219178082192,0.2602739726027397,0.2705479452054795,0.2705479452054795,0.2705479452054795,0.2602739726027397,0.2705479452054795,0.28390410958904105,0.2825342465753425,0.2928082191780822,0.3082191780821918,0.0160958904109589
camel-1.6.csv pf,0.26755852842809363,0.2909698996655518,0.27424749163879597,0.28762541806020064,0.29431438127090304,0.27759197324414714,0.2809364548494983,0.2909698996655518,0.2809364548494983,0.29431438127090304,0.26755852842809363,0.2792642140468227,0.2839464882943144,0.2842809364548495,0.2909698996655518,0.29431438127090304,0.008650513148078645
camel-1.6.csv pf,0.29692832764505117,0.310580204778157,0.30716723549488056,0.310580204778157,0.29692832764505117,0.31399317406143346,0.3412969283276451,0.3412969283276451,0.31399317406143346,0.32081911262798635,0.29692832764505117,0.3088737201365188,0.315358361774744,0.3122866894197952,0.3174061433447099,0.3412969283276451,0.014735176208138514
camel-1.6.csv pf,0.31086142322097376,0.26217228464419473,0.2958801498127341,0.27340823970037453,0.2808988764044944,0.2696629213483146,0.27715355805243447,0.27340823970037453,0.299625468164794,0.25842696629213485,0.25842696629213485,0.27153558052434457,0.28014981273408235,0.2752808988764045,0.28838951310861427,0.31086142322097376,0.016048153772006402
camel-1.6.csv pf,0.3381294964028777,0.3057553956834532,0.3381294964028777,0.36330935251798563,0.36330935251798563,0.3345323741007194,0.3669064748201439,0.34532374100719426,0.32014388489208634,0.33093525179856115,0.3057553956834532,0.3327338129496403,0.3406474820143885,0.3381294964028777,0.35431654676258995,0.3669064748201439,0.018763742957906445
